Calvin Reed,54,ÁGUA BRANCA,AL,47291646367,39441010858801,Valido,Valido
Robert Miller,53,ALVARÃES,AM,68554430280,87947728765053,Valido,Valido
Kayla Phillips,89,SERRA DO NAVIO,AP,75058963779,01865847744559,Valido,Valido
Barbara Holmes,78,ABAÍRA,BA,44670865366,58745957110163,Valido,Valido
Samantha Davis MD,85,ABAIARA,CE,57902279889,88129970763624,Valido,Valido
John Davis,26,Brasília,DF,92317078170,02732745199155,Valido,Valido
Larry Davis,80,AFONSO CLÁUDIO,ES,50732990270,55545407243846,Valido,Valido
Scott Cain,70,ABADIA DE GOIÁS,GO,41784856878,44644314065652,Valido,Valido
Ashley Macias,76,AÇAILÂNDIA,MA,96871887318,12095491285169,Valido,Valido
Robert Fuller,87,ABADIA DOS DOURADOS,MG,11624364250,81339061208252,Valido,Valido
Maria Howard,68,ÁGUA CLARA,MS,84699870384,52807316156100,Valido,Valido
Dustin Green,88,ACORIZAL,MT,67873185290,79071773310738,Valido,Valido
Colleen Thompson,21,ABAETETUBA,PA,34611438201,84460646065278,Valido,Valido
Joshua Ritter,69,ÁGUA BRANCA,PB,70967866359,31157373683315,Valido,Valido
Christian Flores,19,ABREU E LIMA,PE,28859771595,82758229347260,Valido,Valido
Stacy Combs,69,ACAUÃ,PI,70907181155,29666436255510,Valido,Valido
Michael Henry,25,ABATIÁ,PR,68047931962,34785965444383,Valido,Valido
Kevin Montgomery,73,ANGRA DOS REIS,rio de  janeiro,98440335784,84952387553779,Valido,Valido
Ryan Ramsey,80,ACARI,RN,36534849607,76128729949290,Valido,Valido
Christine Newman,63,ALTA FLORESTA D'OESTE,RO,53703274832,40405077461643,Valido,Valido
Laura Brown,76,AMAJARI,RR,83455142001,47884741955898,Valido,Valido
Sarah Johnson,66,ACEGUÁ,RS,86212279594,26025023972987,Valido,Valido
Amy Bailey,66,ABDON BATISTA,SC,02182723676,42567072630932,Valido,Valido
Cody Campbell,32,AMPARO DE SÃO FRANCISCO,SE,65579559933,85555799635033,Valido,Valido
Evan Ellis,86,ADAMANTINA,SP,36999750963,35247799534404,Valido,Valido
Regina Graves,58,ABREULÂNDIA,TO,29990161402,47588637706635,Valido,Valido
Michelle Hernandez,88,ACRELÂNDIA,AC,67677015565,84379015162186,Valido,Valido
Andrew Cortez,84,ÁGUA BRANCA,AL,62679509056,34228493852644,Valido,Valido
Steven Allen,24,ALVARÃES,AM,17924883606,53717404990124,Valido,Valido
Julia Maxwell,24,SERRA DO NAVIO,AP,27717301547,73699236305161,Valido,Valido
Michael Lopez,76,ABAÍRA,BA,72760541100,94087887983756,Valido,Valido
Charles Meyer,64,ABAIARA,CE,96927586725,25739458309539,Valido,Valido
Chelsea Vega DVM,64,Brasília,DF,96499533459,05881110531595,Valido,Valido
Jacob Bowen,82,AFONSO CLÁUDIO,ES,33348541590,41649908110124,Valido,Valido
Douglas Preston,66,ABADIA DE GOIÁS,GO,90402198182,38458603591471,Valido,Valido
Bradley Mckinney,82,AÇAILÂNDIA,MA,95427295534,28616146003524,Valido,Valido
Amy Davis,49,ABADIA DOS DOURADOS,MG,72647746273,23062316861443,Valido,Valido
Timothy Chavez,57,ÁGUA CLARA,MS,11540514048,49459030052974,Valido,Valido
Kathryn Hicks,21,ACORIZAL,MT,93685688120,71806989739950,Valido,Valido
Larry Sanchez,86,ABAETETUBA,PA,05638091599,61781985429805,Valido,Valido
Daniel Travis,53,ÁGUA BRANCA,PB,86696077359,89355236984146,Valido,Valido
Susan Hayes,47,ABREU E LIMA,PE,14326652195,65382033838362,Valido,Valido
Sherri Duncan,54,ACAUÃ,PI,18911447820,04947412787437,Valido,Valido
Robin Carr,79,ABATIÁ,PR,45975850525,07403882183590,Valido,Valido
Lisa Warren,60,ANGRA DOS REIS,rio de  janeiro,42626649961,37956834308201,Valido,Valido
Thomas Garcia,44,ACARI,RN,92067671006,09651175990010,Valido,Valido
Travis Morton,78,ALTA FLORESTA D'OESTE,RO,40381383300,09722313523813,Valido,Valido
Carl Sparks,51,AMAJARI,RR,79800399712,00540190518317,Valido,Valido
Glenn Costa,40,ACEGUÁ,RS,33363061404,48108930271894,Valido,Valido
Bryce Wolfe,83,ABDON BATISTA,SC,00370098773,41528356172398,Valido,Valido
Martha Suarez,33,AMPARO DE SÃO FRANCISCO,SE,75501847396,18954966076294,Valido,Valido
Terry Romero,82,ADAMANTINA,SP,49071439909,28880490766341,Valido,Valido
Vincent Greene,55,ABREULÂNDIA,TO,52438843756,24691012949259,Valido,Valido
Mrs. Suzanne Peters,19,ACRELÂNDIA,AC,81433726181,29592536264459,Valido,Valido
Mark Spencer,30,ÁGUA BRANCA,AL,33980803325,88133999977213,Valido,Valido
Shannon White,51,ALVARÃES,AM,97953053799,10501073778472,Valido,Valido
Sandra Dunn MD,36,SERRA DO NAVIO,AP,41664652795,22302433350038,Valido,Valido
Michelle Davila,73,ABAÍRA,BA,88181875702,05422175472207,Valido,Valido
Lance Cowan,37,ABAIARA,CE,33412146404,73255692275027,Valido,Valido
Dana Miller,38,Brasília,DF,61922382353,01498827877805,Valido,Valido
Rebecca Levy,47,AFONSO CLÁUDIO,ES,63804841910,47204292806380,Valido,Valido
Christian Smith,71,ABADIA DE GOIÁS,GO,50603537456,63724552901801,Valido,Valido
Donald Lee,77,AÇAILÂNDIA,MA,06485649751,34399717654706,Valido,Valido
Hannah Rivera,90,ABADIA DOS DOURADOS,MG,88832867907,60217005106006,Valido,Valido
Teresa Brooks,67,ÁGUA CLARA,MS,55360312874,35045270438948,Valido,Valido
Mark Flores,29,ACORIZAL,MT,78269384062,09338933813851,Valido,Valido
Fernando Coleman,57,ABAETETUBA,PA,85110949700,27054527561009,Valido,Valido
Jonathan Dixon,54,ÁGUA BRANCA,PB,55123323414,16538645356480,Valido,Valido
Thomas Rivas,65,ABREU E LIMA,PE,42171481358,89442870142859,Valido,Valido
Renee Cooper,45,ACAUÃ,PI,35798071375,15669155341771,Valido,Valido
Steven Williams,24,ABATIÁ,PR,30539327506,84482082543001,Valido,Valido
Lauren Mitchell,61,ANGRA DOS REIS,rio de  janeiro,15106991552,70716562318120,Valido,Valido
Jacqueline Simmons,30,ACARI,RN,99640449253,03192240876223,Valido,Valido
Samantha Mcclure,68,ALTA FLORESTA D'OESTE,RO,22413956417,89794949426790,Valido,Valido
Angela Rhodes,81,AMAJARI,RR,64246606669,48140877272880,Valido,Valido
Robert Lewis,46,ACEGUÁ,RS,67164049459,95171301007440,Valido,Valido
Elizabeth Thomas,76,ABDON BATISTA,SC,66577869995,29830418330167,Valido,Valido
William Mcintosh,26,AMPARO DE SÃO FRANCISCO,SE,67615576237,90051472141223,Valido,Valido
Marcia Alvarado,84,ADAMANTINA,SP,96256785657,57126773264974,Valido,Valido
Sydney Garcia,88,ABREULÂNDIA,TO,35374214195,87376458558609,Valido,Valido
Noah Wilson,56,ACRELÂNDIA,AC,36419139694,18356772948316,Valido,Valido
Austin Evans,29,ÁGUA BRANCA,AL,33898036960,34697716679724,Valido,Valido
Alexa Hill,45,ALVARÃES,AM,80819138665,20926314525270,Valido,Valido
Timothy Johnson,64,SERRA DO NAVIO,AP,47807853832,79776626183630,Valido,Valido
Janet Middleton,21,ABAÍRA,BA,52963075421,99902221825499,Valido,Valido
Vincent Torres,47,ABAIARA,CE,64069701362,29131527414020,Valido,Valido
Marie Ibarra,64,Brasília,DF,23489136314,45164300464051,Valido,Valido
Dale Lucas,65,AFONSO CLÁUDIO,ES,64127674954,38328359546630,Valido,Valido
William Carr,40,ABADIA DE GOIÁS,GO,31330835115,64864099329600,Valido,Valido
Ashley Howell,74,AÇAILÂNDIA,MA,05601380082,07766717623080,Valido,Valido
Sherry Duke,50,ABADIA DOS DOURADOS,MG,43182758926,47023030447084,Valido,Valido
Margaret Cline,58,ÁGUA CLARA,MS,60421281677,21161184276058,Valido,Valido
Donald Howell,45,ACORIZAL,MT,53150287715,56496777995331,Valido,Valido
Allen Nguyen,77,ABAETETUBA,PA,18259326469,49290900766960,Valido,Valido
Marcus Rogers,40,ÁGUA BRANCA,PB,51938901053,42868038236752,Valido,Valido
Scott Griffin,20,ABREU E LIMA,PE,40879196840,74442465309237,Valido,Valido
Rebecca Thomas,80,ACAUÃ,PI,82204691534,75714889042849,Valido,Valido
Lori Fitzpatrick,20,ABATIÁ,PR,26283035159,58887594967590,Valido,Valido
Daniel Roberts,56,ANGRA DOS REIS,rio de  janeiro,73127637152,61306865643092,Valido,Valido
Richard Bauer,65,ACARI,RN,03667033664,92828683419555,Valido,Valido
Justin Perez,86,ALTA FLORESTA D'OESTE,RO,17972690464,02978363197758,Valido,Valido
Ashley James,86,AMAJARI,RR,22117371370,01876955173945,Valido,Valido
Mathew Edwards,52,ACEGUÁ,RS,06856590385,13154668749209,Valido,Valido
John Thomas,70,ABDON BATISTA,SC,50198279400,47825659637173,Valido,Valido
Destiny Stevens,90,AMPARO DE SÃO FRANCISCO,SE,96163939360,46015840814207,Valido,Valido
April Evans,73,ADAMANTINA,SP,04454824193,94767188414388,Valido,Valido
Randy Brown,59,ABREULÂNDIA,TO,30629349991,61455791572108,Valido,Valido
Michele Medina,23,ACRELÂNDIA,AC,84431177108,75224515148597,Valido,Valido
Jessica Flores,89,ÁGUA BRANCA,AL,73820900004,40794307501419,Valido,Valido
Cole Turner,66,ALVARÃES,AM,25032823937,82905815827151,Valido,Valido
Matthew Mathis,80,SERRA DO NAVIO,AP,33005514986,00377258719106,Valido,Valido
Alan Peters,80,ABAÍRA,BA,19220974703,33231384446623,Valido,Valido
John Anderson,82,ABAIARA,CE,59974050367,93972724326024,Valido,Valido
Samantha Thompson,54,Brasília,DF,47433776257,25740964705656,Valido,Valido
Mrs. Angela Hernandez,34,AFONSO CLÁUDIO,ES,96765479481,78156668003135,Valido,Valido
Ashley Lang,18,ABADIA DE GOIÁS,GO,52951423020,41042442998391,Valido,Valido
Brittany Jackson,47,AÇAILÂNDIA,MA,61850441294,51170982981177,Valido,Valido
Michael Jones,23,ABADIA DOS DOURADOS,MG,94853365516,11645960106462,Valido,Valido
Veronica Bell,60,ÁGUA CLARA,MS,38846731301,80647201662842,Valido,Valido
Nicholas Fry,24,ACORIZAL,MT,37079285437,11737639288689,Valido,Valido
Jody Lopez,40,ABAETETUBA,PA,89901315379,48345337984159,Valido,Valido
Jane Williams,81,ÁGUA BRANCA,PB,74229200099,80710230700916,Valido,Valido
Michael Martin,43,ABREU E LIMA,PE,51309900566,19059437584872,Valido,Valido
Olivia Gardner,68,ACAUÃ,PI,18624047200,63855516000995,Valido,Valido
Elizabeth Davis,82,ABATIÁ,PR,64851032528,25946702344364,Valido,Valido
Barbara Baker,52,ANGRA DOS REIS,rio de  janeiro,41621000982,19641457989245,Valido,Valido
Randall Smith,28,ACARI,RN,95716035701,33185487806668,Valido,Valido
Justin Allen,57,ALTA FLORESTA D'OESTE,RO,43352944334,06928115981012,Valido,Valido
Edwin Smith,33,AMAJARI,RR,80300767200,29548027757450,Valido,Valido
Leslie Coleman,38,ACEGUÁ,RS,36358707302,15478432588578,Valido,Valido
Tina Jones,43,ABDON BATISTA,SC,82756263664,72191530677159,Valido,Valido
Mary Jordan,48,AMPARO DE SÃO FRANCISCO,SE,15080886676,78655190728915,Valido,Valido
Barbara Hernandez,83,ADAMANTINA,SP,41115795155,62865252695600,Valido,Valido
Travis Johnson,84,ABREULÂNDIA,TO,31190087022,87375485633898,Valido,Valido
Heidi Marshall,67,ACRELÂNDIA,AC,71654212202,75960525133720,Valido,Valido
Julie Stevenson,69,ÁGUA BRANCA,AL,55524157523,12557346522898,Valido,Valido
Dorothy Carroll,87,ALVARÃES,AM,25062801036,05600624548339,Valido,Valido
Colleen Daniels,77,SERRA DO NAVIO,AP,20824178084,64831655397809,Valido,Valido
Jonathan Friedman,57,ABAÍRA,BA,86767037877,88683175697010,Valido,Valido
Abigail Ford,43,ABAIARA,CE,94656832138,46926310829749,Valido,Valido
Deanna Moran PhD,71,Brasília,DF,36997799043,66026648769325,Valido,Valido
Meghan Parker,50,AFONSO CLÁUDIO,ES,17035334610,68249599986170,Valido,Valido
Jeremy Schultz,41,ABADIA DE GOIÁS,GO,88800037801,08517977322807,Valido,Valido
Benjamin Alvarez,87,AÇAILÂNDIA,MA,32433395372,79601739123960,Valido,Valido
Christina Dunn,69,ABADIA DOS DOURADOS,MG,10601357280,12901960745379,Valido,Valido
Destiny Neal,56,ÁGUA CLARA,MS,45542268404,98403624625251,Valido,Valido
Sara Roberts,71,ACORIZAL,MT,26305664803,72251244786348,Valido,Valido
Linda Dean,34,ABAETETUBA,PA,28901268540,02717007043040,Valido,Valido
Samuel Perez,35,ÁGUA BRANCA,PB,13146144956,85732590221023,Valido,Valido
Monique Henry,36,ABREU E LIMA,PE,49942146547,44818041785464,Valido,Valido
Brittany Mills,19,ACAUÃ,PI,25637040141,09012873256401,Valido,Valido
Zachary Torres,38,ABATIÁ,PR,50757560695,00007882948900,Valido,Valido
Martha Powers,76,ANGRA DOS REIS,rio de  janeiro,87047446915,03302770175491,Valido,Valido
Timothy Soto,25,ACARI,RN,82635153604,60068453191262,Valido,Valido
Benjamin Smith,59,ALTA FLORESTA D'OESTE,RO,55242532475,87037014619966,Valido,Valido
Daniel Peters,64,AMAJARI,RR,80227333853,45289707536600,Valido,Valido
David Rivas DDS,80,ACEGUÁ,RS,16580590505,19990044945066,Valido,Valido
Christopher Alexander,89,ABDON BATISTA,SC,52403971472,77846965954470,Valido,Valido
Adrienne Hardy,58,AMPARO DE SÃO FRANCISCO,SE,10332291804,33391657244999,Valido,Valido
Dwayne Perkins,55,ADAMANTINA,SP,01007673702,15695855136991,Valido,Valido
Hannah Diaz,72,ABREULÂNDIA,TO,24735764089,47395786973457,Valido,Valido
Kyle Kirby,42,ACRELÂNDIA,AC,63645130853,21844620257978,Valido,Valido
Nathan Adkins,63,ÁGUA BRANCA,AL,70252844408,68376906385423,Valido,Valido
Rodney Fisher,50,ALVARÃES,AM,20643752609,14733927628853,Valido,Valido
Lisa Aguirre,88,SERRA DO NAVIO,AP,46066322249,19423450181586,Valido,Valido
Nicole Stephens,31,ABAÍRA,BA,52673520473,12769076724910,Valido,Valido
Lisa Costa,79,ABAIARA,CE,70134613180,51779501388530,Valido,Valido
David Mcgee,24,Brasília,DF,84659038246,96293813530829,Valido,Valido
Kimberly Parker,69,AFONSO CLÁUDIO,ES,60049838881,43583625746103,Valido,Valido
Kevin Chambers,35,ABADIA DE GOIÁS,GO,30199676941,39969811738431,Valido,Valido
Derrick Rodriguez,21,AÇAILÂNDIA,MA,51591270707,87199161925200,Valido,Valido
Cory Bray,78,ABADIA DOS DOURADOS,MG,86545570447,88204855602070,Valido,Valido
Carrie Hess,72,ÁGUA CLARA,MS,25938469767,09226737466729,Valido,Valido
Crystal Alvarado,52,ACORIZAL,MT,34249415651,08660611462031,Valido,Valido
Sabrina Hogan,50,ABAETETUBA,PA,89073005426,10721759270416,Valido,Valido
Dave Stewart,71,ÁGUA BRANCA,PB,10979443440,33797475224482,Valido,Valido
Laura King,80,ABREU E LIMA,PE,54586590319,41249888036298,Valido,Valido
Billy Mcdowell,60,ACAUÃ,PI,05948797872,94876663434118,Valido,Valido
James Phillips,69,ABATIÁ,PR,49197102830,18461304386710,Valido,Valido
Kristen Tucker,81,ANGRA DOS REIS,rio de  janeiro,58382303471,49642101860928,Valido,Valido
Emily Morrison,25,ACARI,RN,11338848062,32099096965464,Valido,Valido
Michelle Mcbride,69,ALTA FLORESTA D'OESTE,RO,37717696045,48580207986900,Valido,Valido
Jacob Smith,71,AMAJARI,RR,96522132680,31964305422998,Valido,Valido
Mrs. Tammy Travis DVM,43,ACEGUÁ,RS,77616620965,91272021853866,Valido,Valido
Jillian Wallace,32,ABDON BATISTA,SC,24525349867,83681261291448,Valido,Valido
Sandra Lewis,36,AMPARO DE SÃO FRANCISCO,SE,43451342693,70509838821208,Valido,Valido
Rhonda Mcmillan,37,ADAMANTINA,SP,21718664389,45848764988663,Valido,Valido
Laura Reeves,55,ABREULÂNDIA,TO,51219062693,55349093452480,Valido,Valido
Mary Tucker,90,ACRELÂNDIA,AC,33748887477,93320932902724,Valido,Valido
Dawn Taylor,49,ÁGUA BRANCA,AL,58672382536,45818409481822,Valido,Valido
Mark Miller,28,ALVARÃES,AM,49303485955,56963722634103,Valido,Valido
Melissa Rodriguez,40,SERRA DO NAVIO,AP,39820899648,65847220829626,Valido,Valido
Dylan Smith,39,ABAÍRA,BA,86533506757,88453728213024,Valido,Valido
Katherine Lopez,35,ABAIARA,CE,80248696750,04971184996781,Valido,Valido
Michael Jackson,75,Brasília,DF,80945023553,17047851203387,Valido,Valido
Sherry Moyer,28,AFONSO CLÁUDIO,ES,82451711159,00689549475915,Valido,Valido
Thomas Huang,21,ABADIA DE GOIÁS,GO,70820446157,35161325651158,Valido,Valido
Jeffrey Matthews,82,AÇAILÂNDIA,MA,42971451461,83816954031598,Valido,Valido
Shaun Rodriguez,42,ABADIA DOS DOURADOS,MG,72935084250,61732361605027,Valido,Valido
Timothy Johnson,53,ÁGUA CLARA,MS,00961032219,64767462403747,Valido,Valido
Susan Chambers,83,ACORIZAL,MT,78999480100,42080169415004,Valido,Valido
Dr. Dawn Garcia,66,ABAETETUBA,PA,05734959472,28275990028361,Valido,Valido
Lisa Sanchez,54,ÁGUA BRANCA,PB,24308024145,73643420035460,Valido,Valido
Daniel Smith,79,ABREU E LIMA,PE,16698919330,70719875467218,Valido,Valido
Rodney Mccarthy,59,ACAUÃ,PI,62253600504,48237004082170,Valido,Valido
Curtis Martinez,85,ABATIÁ,PR,61944391819,56647995308349,Valido,Valido
Barbara Williams,75,ANGRA DOS REIS,rio de  janeiro,01925713113,17666895111601,Valido,Valido
Melissa Williams,62,ACARI,RN,03383559602,75628389820935,Valido,Valido
Ian Floyd,42,ALTA FLORESTA D'OESTE,RO,66751449011,51086427278983,Valido,Valido
Carol Lawrence,35,AMAJARI,RR,64895195503,48746721299703,Valido,Valido
Sandra Davis,22,ACEGUÁ,RS,50448111810,02457202246868,Valido,Valido
Noah Harper,82,ABDON BATISTA,SC,35791241291,78259502381505,Valido,Valido
Steven Patterson,77,AMPARO DE SÃO FRANCISCO,SE,77917680207,26714466300375,Valido,Valido
Alyssa Chapman,81,ADAMANTINA,SP,58039385482,36460956618605,Valido,Valido
Alison Murray,68,ABREULÂNDIA,TO,35977559925,39544938547654,Valido,Valido
Krystal Wiggins,48,ACRELÂNDIA,AC,16054007939,07446064370099,Valido,Valido
Dana Mcclure,61,ÁGUA BRANCA,AL,55190402576,60872369888222,Valido,Valido
Sara Smith,45,ALVARÃES,AM,83587532419,59653490983783,Valido,Valido
Alexis Davis,38,SERRA DO NAVIO,AP,87110254097,69171111380300,Valido,Valido
Matthew Taylor,38,ABAÍRA,BA,80316968889,79905435943447,Valido,Valido
Sharon Baird,67,ABAIARA,CE,48001761070,12850380620432,Valido,Valido
Katie Ruiz,25,Brasília,DF,12114204774,01945309560767,Valido,Valido
Christine Brady,31,AFONSO CLÁUDIO,ES,76214005289,19762112985686,Valido,Valido
Charles Hart,62,ABADIA DE GOIÁS,GO,86607147097,00959959514268,Valido,Valido
Brian Miller,45,AÇAILÂNDIA,MA,88325526807,72137181320876,Valido,Valido
Katherine Leon,22,ABADIA DOS DOURADOS,MG,75335804190,15401153950981,Valido,Valido
Jeffrey Sutton,22,ÁGUA CLARA,MS,48515386690,31834078253343,Valido,Valido
Jessica Harrell,37,ACORIZAL,MT,99421998294,69080793843612,Valido,Valido
Victor Dixon,76,ABAETETUBA,PA,90277515360,01678930551206,Valido,Valido
Cindy Smith,30,ÁGUA BRANCA,PB,85626720928,57923492713682,Valido,Valido
Rebecca Morales,62,ABREU E LIMA,PE,76010462061,91146805364308,Valido,Valido
Robert Wolf,55,ACAUÃ,PI,66167875839,28009220976500,Valido,Valido
Amy Johnson,45,ABATIÁ,PR,56425813415,86237736043684,Valido,Valido
Jill Williams,82,ANGRA DOS REIS,rio de  janeiro,52992877719,48001332890716,Valido,Valido
Rita Hill,22,ACARI,RN,45830619512,50592760334907,Valido,Valido
Carl Huynh,33,ALTA FLORESTA D'OESTE,RO,13968662059,71053603899402,Valido,Valido
Bryan Rivas,47,AMAJARI,RR,05579387911,10087571776124,Valido,Valido
Brenda Dennis,63,ACEGUÁ,RS,94732191487,00415186709009,Valido,Valido
Joshua Long,70,ABDON BATISTA,SC,43078111431,84977301666966,Valido,Valido
Lisa Jones,73,AMPARO DE SÃO FRANCISCO,SE,80709093829,42366888822058,Valido,Valido
Robert Graham,79,ADAMANTINA,SP,96854323681,06902961338888,Valido,Valido
Margaret Chavez,49,ABREULÂNDIA,TO,43473582026,28885179739070,Valido,Valido
Steven Smith,89,ACRELÂNDIA,AC,99358566230,36771917784626,Valido,Valido
Amy Morris,87,ÁGUA BRANCA,AL,43058597185,31009541789239,Valido,Valido
Joseph Jackson,31,ALVARÃES,AM,36333552941,17684287109986,Valido,Valido
Eric Kelley,30,SERRA DO NAVIO,AP,87502305149,50460190283132,Valido,Valido
Alexis Harrison,82,ABAÍRA,BA,10746951272,66882688780852,Valido,Valido
Jessica Crawford,63,ABAIARA,CE,02644882966,32747131455805,Valido,Valido
John Kim,69,Brasília,DF,65597302477,74176019503202,Valido,Valido
David Gross,30,AFONSO CLÁUDIO,ES,62215422351,87116869580750,Valido,Valido
Shannon Chapman,42,ABADIA DE GOIÁS,GO,80976984806,34638668764644,Valido,Valido
Casey Callahan,78,AÇAILÂNDIA,MA,41408669269,87608382774130,Valido,Valido
Charles Adams,64,ABADIA DOS DOURADOS,MG,37954136485,60534079859848,Valido,Valido
Amy Robinson,29,ÁGUA CLARA,MS,85291073497,71043940157277,Valido,Valido
Tracy Mason,53,ACORIZAL,MT,21770505610,56197835985878,Valido,Valido
Monica Taylor,61,ABAETETUBA,PA,59168318200,29389738754918,Valido,Valido
Joseph Griffin,57,ÁGUA BRANCA,PB,19568993592,39521328122111,Valido,Valido
John Long,78,ABREU E LIMA,PE,76180249601,29736949742973,Valido,Valido
Marie Rodriguez,77,ACAUÃ,PI,16746913350,54989518292669,Valido,Valido
Sean Martinez,24,ABATIÁ,PR,17130447141,53549803713804,Valido,Valido
Sara Terry,31,ANGRA DOS REIS,rio de  janeiro,35760014412,78289259168297,Valido,Valido
Isaac Rangel,47,ACARI,RN,57520073807,69330124282790,Valido,Valido
Joel Hebert,68,ALTA FLORESTA D'OESTE,RO,29416012874,35562571176804,Valido,Valido
Samuel Gomez,64,AMAJARI,RR,32397760223,58342865210005,Valido,Valido
Brenda Allen,55,ACEGUÁ,RS,07983669585,74872692256247,Valido,Valido
Nancy Velazquez,50,ABDON BATISTA,SC,02664681109,61965661649002,Valido,Valido
Jacqueline Hebert,57,AMPARO DE SÃO FRANCISCO,SE,96347592118,44622164334334,Valido,Valido
Mr. David Robinson II,68,ADAMANTINA,SP,85792281408,90966207104230,Valido,Valido
Joseph Wilcox,76,ABREULÂNDIA,TO,67365387009,18979080808581,Valido,Valido
Gary Waller,61,ACRELÂNDIA,AC,03912890714,36377125766266,Valido,Valido
Charlene Rhodes,59,ÁGUA BRANCA,AL,37765934155,74672698435019,Valido,Valido
Erica Hughes,36,ALVARÃES,AM,34854147199,75920063658861,Valido,Valido
Antonio Frye,18,SERRA DO NAVIO,AP,76543001828,57852434729285,Valido,Valido
Marissa York,48,ABAÍRA,BA,22987798563,17457291282964,Valido,Valido
Brian Butler,28,ABAIARA,CE,57639953413,08336192334836,Valido,Valido
Elizabeth Ramos,41,Brasília,DF,74911959118,27416454202155,Valido,Valido
Jeffrey Pierce,46,AFONSO CLÁUDIO,ES,04912997102,65767773349383,Valido,Valido
Timothy Shelton,36,ABADIA DE GOIÁS,GO,41916632165,28022851020422,Valido,Valido
Andres Terrell,80,AÇAILÂNDIA,MA,31137155043,76803966318994,Valido,Valido
Thomas Perkins,32,ABADIA DOS DOURADOS,MG,35062855993,92755708196482,Valido,Valido
Casey Williamson,43,ÁGUA CLARA,MS,72562788966,43415821796192,Valido,Valido
Gregory Williams,76,ACORIZAL,MT,42683072651,42738166795500,Valido,Valido
William Ferguson,45,ABAETETUBA,PA,16777522204,26485992107063,Valido,Valido
